,Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Decade,NA_Cumulative_Sales,Cumulative_NA_Sales,Cumulative_JP_Sales
30552,11627.0,Ford vs. Chevy,XB,2005.0,Racing,Global Star,0.06,0.02,0.0,0.0,0.08,00s,,397.2999999999992,1.8000000000000007
30560,11723.0,Scooby-Doo! Unmasked,XB,2005.0,Platform,THQ,0.06,0.02,0.0,0.0,0.08,00s,,397.3599999999992,1.8000000000000007
30565,11812.0,Still Life,XB,2005.0,Adventure,Microids,0.05,0.02,0.0,0.0,0.07,00s,,397.40999999999923,1.8000000000000007
30566,11813.0,Big Mutha Truckers 2,XB,2005.0,Racing,Empire Interactive,0.05,0.02,0.0,0.0,0.07,00s,,397.45999999999924,1.8000000000000007
30569,11866.0,Tak: The Great Juju Challenge,XB,2005.0,Platform,THQ,0.05,0.02,0.0,0.0,0.07,00s,,397.50999999999925,1.8000000000000007
30571,11870.0,Combat: Task Force 121,XB,2005.0,Shooter,Zoo Digital Publishing,0.05,0.02,0.0,0.0,0.07,00s,,397.55999999999926,1.8000000000000007
30594,12209.0,Karaoke Revolution Party,XB,2005.0,Misc,Konami Digital Entertainment,0.05,0.01,0.0,0.0,0.07,00s,,397.6099999999993,1.8000000000000007
30596,12255.0,187: Ride or Die,XB,2005.0,Racing,Ubisoft,0.05,0.01,0.0,0.0,0.06,00s,,397.6599999999993,1.8000000000000007
30598,12268.0,World Poker Tour,XB,2005.0,Misc,Take-Two Interactive,0.05,0.01,0.0,0.0,0.06,00s,,397.7099999999993,1.8000000000000007
30603,12355.0,Land of the Dead: Road to Fiddler's Green,XB,2005.0,Shooter,Groove Games,0.05,0.01,0.0,0.0,0.06,00s,,397.7599999999993,1.8000000000000007
30607,12402.0,Tecmo Classic Arcade,XB,2005.0,Misc,Microsoft Game Studios,0.05,0.01,0.0,0.0,0.06,00s,,397.8099999999993,1.8000000000000007
30612,12445.0,Cold Fear,XB,2005.0,Action,Ubisoft,0.05,0.01,0.0,0.0,0.06,00s,,397.85999999999933,1.8000000000000007
30613,12460.0,Call of Cthulhu: Dark Corners of the Earth,XB,2005.0,Adventure,Take-Two Interactive,0.05,0.01,0.0,0.0,0.06,00s,,397.90999999999934,1.8000000000000007
30614,12497.0,Serious Sam II,XB,2005.0,Shooter,Take-Two Interactive,0.05,0.01,0.0,0.0,0.06,00s,,397.95999999999935,1.8000000000000007
30621,12602.0,Splat Renegade Paintball,XB,2005.0,Sports,Take-Two Interactive,0.04,0.01,0.0,0.0,0.06,00s,,397.9999999999994,1.8000000000000007
30624,12648.0,NTRA Breeders' Cup World Thoroughbred Championships,XB,2005.0,Simulation,Bethesda Softworks,0.04,0.01,0.0,0.0,0.06,00s,,398.0399999999994,1.8000000000000007
30628,12712.0,Constantine,XB,2005.0,Action,SCi,0.04,0.01,0.0,0.0,0.06,00s,,398.0799999999994,1.8000000000000007
30638,12880.0,Dynasty Warriors 5,XB,2005.0,Action,Tecmo Koei,0.04,0.01,0.0,0.0,0.05,00s,,398.11999999999944,1.8000000000000007
30639,12955.0,Myst IV: Revelation,XB,2005.0,Adventure,Ubisoft,0.04,0.01,0.0,0.0,0.05,00s,,398.15999999999946,1.8000000000000007
30650,13246.0,Crime Life: Gang Wars,XB,2005.0,Action,Konami Digital Entertainment,0.04,0.01,0.0,0.0,0.05,00s,,398.1999999999995,1.8000000000000007
30651,13249.0,Rugby 2005,XB,2005.0,Sports,Electronic Arts,0.04,0.01,0.0,0.0,0.05,00s,,398.2399999999995,1.8000000000000007
30652,13251.0,Taito Legends,XB,2005.0,Misc,Empire Interactive,0.04,0.01,0.0,0.0,0.05,00s,,398.2799999999995,1.8000000000000007
30654,13278.0,American Chopper 2: Full Throttle,XB,2005.0,Racing,Zoo Digital Publishing,0.04,0.01,0.0,0.0,0.05,00s,,398.31999999999954,1.8000000000000007
30656,13327.0,Raze's Hell,XB,2005.0,Shooter,Majesco Entertainment,0.04,0.01,0.0,0.0,0.05,00s,,398.35999999999956,1.8000000000000007
30660,13422.0,The Bible Game,XB,2005.0,Misc,Crave Entertainment,0.03,0.01,0.0,0.0,0.05,00s,,398.38999999999953,1.8000000000000007
30664,13488.0,Operation Flashpoint: Elite,XB,2005.0,Shooter,Codemasters,0.03,0.01,0.0,0.0,0.04,00s,,398.4199999999995,1.8000000000000007
30669,13588.0,Outlaw Tennis,XB,2005.0,Sports,Global Star,0.03,0.01,0.0,0.0,0.04,00s,,398.4499999999995,1.8000000000000007
30672,13646.0,Metal Slug 4 & 5,XB,2005.0,Shooter,SNK Playmore,0.03,0.01,0.0,0.0,0.04,00s,,398.47999999999945,1.8000000000000007
30676,13703.0,Capcom Fighting Evolution,XB,2005.0,Fighting,Capcom,0.03,0.01,0.0,0.0,0.04,00s,,398.5099999999994,1.8000000000000007
30678,13725.0,Shattered Union,XB,2005.0,Strategy,Take-Two Interactive,0.03,0.01,0.0,0.0,0.04,00s,,398.5399999999994,1.8000000000000007
30679,13752.0,Worms 4: Mayhem,XB,2005.0,Strategy,Codemasters,0.03,0.01,0.0,0.0,0.04,00s,,398.56999999999937,1.8000000000000007
30693,14005.0,Teenage Mutant Ninja Turtles 3: Mutant Nightmare,XB,2005.0,Action,Konami Digital Entertainment,0.03,0.01,0.0,0.0,0.04,00s,,398.59999999999934,1.8000000000000007
30694,14010.0,Beatdown: Fists of Vengeance,XB,2005.0,Action,Capcom,0.03,0.01,0.0,0.0,0.04,00s,,398.6299999999993,1.8000000000000007
30698,14115.0,MX World Tour Featuring Jamie Little,XB,2005.0,Racing,Crave Entertainment,0.03,0.01,0.0,0.0,0.03,00s,,398.6599999999993,1.8000000000000007
30702,14181.0,Special Forces: Nemesis Strike,XB,2005.0,Shooter,Hip Interactive,0.03,0.01,0.0,0.0,0.03,00s,,398.68999999999926,1.8000000000000007
30710,14326.0,Tork: Prehistoric Punk,XB,2005.0,Platform,Microsoft Game Studios,0.02,0.01,0.0,0.0,0.03,00s,,398.70999999999924,1.8000000000000007
30714,14422.0,Digimon World 4,XB,2005.0,Role-Playing,Atari,0.02,0.01,0.0,0.0,0.03,00s,,398.7299999999992,1.8000000000000007
30719,14547.0,Virtual Pool: Tournament Edition,XB,2005.0,Sports,Global Star,0.02,0.01,0.0,0.0,0.03,00s,,398.7499999999992,1.8000000000000007
30725,14670.0,The King of Fighters 02/03,XB,2005.0,Fighting,SNK Playmore,0.02,0.01,0.0,0.0,0.03,00s,,398.7699999999992,1.8000000000000007
30728,14740.0,Frogger: Ancient Shadow,XB,2005.0,Platform,Konami Digital Entertainment,0.02,0.01,0.0,0.0,0.03,00s,,398.78999999999917,1.8000000000000007
30741,14956.0,Cold War,XB,2005.0,Shooter,DreamCatcher Interactive,0.02,0.01,0.0,0.0,0.02,00s,,398.80999999999915,1.8000000000000007
30742,14978.0,"Ed, Edd n Eddy: The Mis-Edventures",XB,2005.0,Platform,Midway Games,0.02,0.01,0.0,0.0,0.02,00s,,398.82999999999913,1.8000000000000007
30743,14990.0,Ty the Tasmanian Tiger 3: Night of the Quinkan,XB,2005.0,Action,Zoo Digital Publishing,0.02,0.01,0.0,0.0,0.02,00s,,398.8499999999991,1.8000000000000007
30744,14992.0,Total Overdose: A Gunslinger's Tale in Mexico,XB,2005.0,Shooter,Eidos Interactive,0.02,0.01,0.0,0.0,0.02,00s,,398.8699999999991,1.8000000000000007
30747,15101.0,ScrapLand,XB,2005.0,Action,Deep Silver,0.02,0.0,0.0,0.0,0.02,00s,,398.8899999999991,1.8000000000000007
30752,15165.0,Zathura,XB,2005.0,Adventure,Take-Two Interactive,0.02,0.0,0.0,0.0,0.02,00s,,398.90999999999906,1.8000000000000007
30755,15221.0,Iron Phoenix,XB,2005.0,Fighting,Sega,0.02,0.0,0.0,0.0,0.02,00s,,398.92999999999904,1.8000000000000007
30761,15366.0,Chicago Enforcer,XB,2005.0,Shooter,Kemco,0.02,0.0,0.0,0.0,0.02,00s,,398.949999999999,1.8000000000000007
30762,15402.0,Motocross Mania 3,XB,2005.0,Racing,Take-Two Interactive,0.01,0.0,0.0,0.0,0.02,00s,,398.959999999999,1.8000000000000007
30763,15423.0,Pump It Up: Exceed,XB,2005.0,Misc,Mastiff,0.01,0.0,0.0,0.0,0.02,00s,,398.969999999999,1.8000000000000007
30767,15490.0,Codename: Kids Next Door: Operation V.I.D.E.O.G.A.M.E.,XB,2005.0,Platform,Global Star,0.01,0.0,0.0,0.0,0.02,00s,,398.979999999999,1.8000000000000007
30769,15598.0,Red Ninja: End of Honor,XB,2005.0,Action,Vivendi Games,0.01,0.0,0.0,0.0,0.02,00s,,398.989999999999,1.8000000000000007
30770,15634.0,TMNT: Mutant Melee,XB,2005.0,Fighting,Konami Digital Entertainment,0.01,0.0,0.0,0.0,0.02,00s,,398.999999999999,1.8000000000000007
30773,15737.0,Top Gear RPM Tuning,XB,2005.0,Racing,Wanadoo,0.01,0.0,0.0,0.0,0.02,00s,,399.00999999999897,1.8000000000000007
30787,16072.0,SeaWorld Adventure Parks: Shamu's Deep Sea Adventure,XB,2005.0,Adventure,Activision,0.01,0.0,0.0,0.0,0.01,00s,,399.01999999999896,1.8000000000000007
30789,16104.0,Aeon Flux,XB,2005.0,Action,THQ,0.01,0.0,0.0,0.0,0.01,00s,,399.02999999999895,1.8000000000000007
30790,16171.0,Wallace & Gromit: Curse of the Were-Rabbit,XB,2005.0,Adventure,Konami Digital Entertainment,0.01,0.0,0.0,0.0,0.01,00s,,399.03999999999894,1.8000000000000007
30889,2039.0,Madden NFL 07,XB,2006.0,Sports,Electronic Arts,0.97,0.03,0.0,0.03,1.02,00s,,400.00999999999897,1.8000000000000007
30954,3626.0,NCAA Football 07,XB,2006.0,Sports,Electronic Arts,0.42,0.12,0.0,0.01,0.56,00s,,400.429999999999,1.8000000000000007
30955,3637.0,The Godfather (old US sales),XB,2006.0,Action,Electronic Arts,0.42,0.11,0.0,0.02,0.55,00s,,400.849999999999,1.8000000000000007
30957,3695.0,FIFA Soccer 07,XB,2006.0,Sports,Electronic Arts,0.16,0.35,0.0,0.04,0.54,00s,,401.009999999999,1.8000000000000007
30983,4044.0,Scarface: The World is Yours,XB,2006.0,Action,Vivendi Games,0.37,0.11,0.0,0.02,0.49,00s,,401.37999999999903,1.8000000000000007
30992,4200.0,Need for Speed Carbon,XB,2006.0,Racing,Electronic Arts,0.35,0.1,0.0,0.02,0.47,00s,,401.72999999999905,1.8000000000000007
31002,4430.0,The Godfather (US sales),XB,2006.0,Action,Electronic Arts,0.33,0.1,0.0,0.02,0.44,00s,,402.05999999999904,1.8000000000000007
31003,4445.0,LEGO Star Wars II: The Original Trilogy,XB,2006.0,Action,LucasArts,0.33,0.1,0.0,0.02,0.44,00s,,402.389999999999,1.8000000000000007
31014,4654.0,Black,XB,2006.0,Shooter,Electronic Arts,0.31,0.09,0.0,0.01,0.42,00s,,402.699999999999,1.8000000000000007
31015,4656.0,Double Pack: Finding Nemo / The Incredibles,XB,2006.0,Action,THQ,0.31,0.09,0.0,0.01,0.42,00s,,403.009999999999,1.8000000000000007
31048,5406.0,MVP 06 NCAA Baseball,XB,2006.0,Sports,Electronic Arts,0.25,0.07,0.0,0.01,0.34,00s,,403.259999999999,1.8000000000000007
31050,5444.0,Tom Clancy's Ghost Recon Advanced Warfighter,XB,2006.0,Shooter,Ubisoft,0.21,0.11,0.0,0.01,0.33,00s,,403.469999999999,1.8000000000000007
31055,5506.0,Fight Night Round 3,XB,2006.0,Fighting,Electronic Arts,0.26,0.06,0.0,0.01,0.33,00s,,403.729999999999,1.8000000000000007
31061,5572.0,Major League Baseball 2K6,XB,2006.0,Sports,Take-Two Interactive,0.24,0.07,0.0,0.01,0.33,00s,,403.969999999999,1.8000000000000007
31128,6936.0,FIFA World Cup Germany 2006,XB,2006.0,Sports,Electronic Arts,0.18,0.05,0.0,0.01,0.24,00s,,404.149999999999,1.8000000000000007
31158,7532.0,Midnight Club 3: DUB Edition Remix,XB,2006.0,Racing,Take-Two Interactive,0.15,0.04,0.0,0.01,0.2,00s,,404.299999999999,1.8000000000000007
31160,7584.0,Cars,XB,2006.0,Racing,THQ,0.15,0.04,0.0,0.01,0.2,00s,,404.44999999999897,1.8000000000000007
31180,7987.0,Tiger Woods PGA Tour 07,XB,2006.0,Sports,Electronic Arts,0.13,0.05,0.0,0.01,0.19,00s,,404.57999999999896,1.8000000000000007
31199,8431.0,25 to Life,XB,2006.0,Shooter,Eidos Interactive,0.12,0.04,0.0,0.01,0.17,00s,,404.69999999999897,1.8000000000000007
31227,8882.0,Jaws Unleashed,XB,2006.0,Action,THQ,0.11,0.03,0.0,0.01,0.15,00s,,404.809999999999,1.8000000000000007
31232,8950.0,Arena Football,XB,2006.0,Sports,Electronic Arts,0.11,0.03,0.0,0.01,0.15,00s,,404.919999999999,1.8000000000000007
31240,9096.0,Hitman: Blood Money,XB,2006.0,Action,Eidos Interactive,0.11,0.03,0.0,0.01,0.14,00s,,405.029999999999,1.8000000000000007
31263,9421.0,Tomb Raider: Legend,XB,2006.0,Action,Eidos Interactive,0.1,0.03,0.0,0.0,0.13,00s,,405.12999999999903,1.8000000000000007
31267,9488.0,Sonic Riders,XB,2006.0,Racing,Sega,0.1,0.03,0.0,0.0,0.13,00s,,405.22999999999905,1.8000000000000007
31275,9633.0,NBA Ballers: Phenom,XB,2006.0,Sports,Midway Games,0.09,0.03,0.0,0.0,0.13,00s,,405.319999999999,1.8000000000000007
31291,9865.0,NFL Head Coach,XB,2006.0,Sports,Electronic Arts,0.09,0.03,0.0,0.0,0.12,00s,,405.409999999999,1.8000000000000007
31327,10571.0,X-Men: The Official Game,XB,2006.0,Action,Activision,0.08,0.02,0.0,0.0,0.1,00s,,405.489999999999,1.8000000000000007
31334,10671.0,Over the Hedge,XB,2006.0,Platform,Activision,0.07,0.02,0.0,0.0,0.1,00s,,405.559999999999,1.8000000000000007
31339,10767.0,Ice Age 2: The Meltdown,XB,2006.0,Platform,Vivendi Games,0.07,0.02,0.0,0.0,0.1,00s,,405.629999999999,1.8000000000000007
31376,11342.0,FIFA Street 2,XB,2006.0,Sports,Electronic Arts,0.06,0.02,0.0,0.0,0.08,00s,,405.689999999999,1.8000000000000007
31378,11355.0,Blazing Angels: Squadrons of WWII,XB,2006.0,Simulation,Ubisoft,0.06,0.02,0.0,0.0,0.08,00s,,405.749999999999,1.8000000000000007
31396,11711.0,Far Cry Instincts Evolution,XB,2006.0,Shooter,Ubisoft,0.06,0.02,0.0,0.0,0.08,00s,,405.809999999999,1.8000000000000007
31399,11778.0,And1 Streetball,XB,2006.0,Action,Ubisoft,0.06,0.02,0.0,0.0,0.07,00s,,405.869999999999,1.8000000000000007
31420,12156.0,Driver: Parallel Lines,XB,2006.0,Racing,Atari,0.05,0.01,0.0,0.0,0.07,00s,,405.919999999999,1.8000000000000007
31464,12780.0,NBA Live 07,XB,2006.0,Sports,Electronic Arts,0.04,0.01,0.0,0.0,0.06,00s,,405.959999999999,1.8000000000000007
31472,12890.0,MLB SlugFest 2006,XB,2006.0,Sports,Midway Games,0.04,0.01,0.0,0.0,0.05,00s,,405.99999999999903,1.8000000000000007
31513,13361.0,Full Spectrum Warrior: Ten Hammers,XB,2006.0,Strategy,THQ,0.03,0.01,0.0,0.0,0.05,00s,,406.029999999999,1.8000000000000007
31527,13528.0,FlatOut 2,XB,2006.0,Racing,Empire Interactive,0.03,0.01,0.0,0.0,0.04,00s,,406.059999999999,1.8000000000000007
31539,13603.0,NASCAR 07,XB,2006.0,Racing,Electronic Arts,0.03,0.01,0.0,0.0,0.04,00s,,406.08999999999895,1.8000000000000007
31541,13639.0,Torino 2006,XB,2006.0,Sports,Take-Two Interactive,0.03,0.01,0.0,0.0,0.04,00s,,406.1199999999989,1.8000000000000007
31552,13797.0,The Da Vinci Code,XB,2006.0,Action,Take-Two Interactive,0.03,0.01,0.0,0.0,0.04,00s,,406.1499999999989,1.8000000000000007
31554,13837.0,Dreamfall: The Longest Journey,XB,2006.0,Adventure,Empire Interactive,0.03,0.01,0.0,0.0,0.04,00s,,406.17999999999887,1.8000000000000007
31579,14088.0,Painkiller: Hell Wars,XB,2006.0,Shooter,DreamCatcher Interactive,0.03,0.01,0.0,0.0,0.04,00s,,406.20999999999884,1.8000000000000007
31582,14135.0,TOCA Race Driver 3,XB,2006.0,Racing,Codemasters,0.03,0.01,0.0,0.0,0.03,00s,,406.2399999999988,1.8000000000000007
31605,14389.0,Stacked with Daniel Negreanu,XB,2006.0,Misc,Myelin Media,0.02,0.01,0.0,0.0,0.03,00s,,406.2599999999988,1.8000000000000007
31615,14544.0,Curious George,XB,2006.0,Action,Namco Bandai Games,0.02,0.01,0.0,0.0,0.03,00s,,406.2799999999988,1.8000000000000007
31616,14567.0,Real World Golf,XB,2006.0,Sports,Mad Catz,0.02,0.01,0.0,0.0,0.03,00s,,406.29999999999876,1.8000000000000007
31628,14727.0,NBA 2K7,XB,2006.0,Sports,Take-Two Interactive,0.02,0.01,0.0,0.0,0.03,00s,,406.31999999999874,1.8000000000000007
31637,14792.0,NHL 07,XB,2006.0,Sports,Electronic Arts,0.02,0.01,0.0,0.0,0.03,00s,,406.3399999999987,1.8000000000000007
31642,14841.0,World War II Combat: Road To Berlin,XB,2006.0,Shooter,Groove Games,0.02,0.01,0.0,0.0,0.03,00s,,406.3599999999987,1.8000000000000007
31670,15120.0,Samurai Shodown V,XB,2006.0,Fighting,Ignition Entertainment,0.02,0.0,0.0,0.0,0.02,00s,,406.3799999999987,1.8000000000000007
31674,15159.0,Commandos: Strike Force,XB,2006.0,Shooter,Eidos Interactive,0.02,0.0,0.0,0.0,0.02,00s,,406.39999999999867,1.8000000000000007
31688,15314.0,The King of Fighters NeoWave,XB,2006.0,Fighting,SNK Playmore,0.02,0.0,0.0,0.0,0.02,00s,,406.41999999999865,1.8000000000000007
31709,15531.0,Rugby 06,XB,2006.0,Sports,Electronic Arts,0.01,0.0,0.0,0.0,0.02,00s,,406.42999999999864,1.8000000000000007
31711,15537.0,Urban Chaos: Riot Response,XB,2006.0,Shooter,Eidos Interactive,0.01,0.0,0.0,0.0,0.02,00s,,406.43999999999863,1.8000000000000007
31722,15650.0,The Hustle: Detroit Streets,XB,2006.0,Sports,Activision,0.01,0.0,0.0,0.0,0.02,00s,,406.4499999999986,1.8000000000000007
31725,15677.0,Rogue Trooper,XB,2006.0,Shooter,Eidos Interactive,0.01,0.0,0.0,0.0,0.02,00s,,406.4599999999986,1.8000000000000007
31733,15731.0,Final Fight: Streetwise,XB,2006.0,Action,Capcom,0.01,0.0,0.0,0.0,0.02,00s,,406.4699999999986,1.8000000000000007
31739,15777.0,Army Men: Major Malfunction,XB,2006.0,Shooter,Global Star,0.01,0.0,0.0,0.0,0.02,00s,,406.4799999999986,1.8000000000000007
31754,15934.0,Hummer Badlands,XB,2006.0,Racing,Global Star,0.01,0.0,0.0,0.0,0.02,00s,,406.4899999999986,1.8000000000000007
31758,15957.0,IHRA Drag Racing: Sportsman Edition,XB,2006.0,Racing,Bethesda Softworks,0.01,0.0,0.0,0.0,0.02,00s,,406.4999999999986,1.8000000000000007
31792,16362.0,NHL 2K7,XB,2006.0,Sports,Take-Two Interactive,0.01,0.0,0.0,0.0,0.01,00s,,406.50999999999857,1.8000000000000007
32247,6047.0,Madden NFL 08,XB,2007.0,Sports,Electronic Arts,0.22,0.06,0.0,0.01,0.29,00s,,406.7299999999986,1.8000000000000007
32366,8115.0,Van Helsing,XB,2007.0,Action,Activision,0.13,0.04,0.0,0.01,0.18,00s,,406.8599999999986,1.8000000000000007
32576,11255.0,NCAA Football 08,XB,2007.0,Sports,Electronic Arts,0.06,0.02,0.0,0.0,0.08,00s,,406.9199999999986,1.8000000000000007
33696,8195.0,Madden NFL 09,XB,2008.0,Sports,Electronic Arts,0.13,0.04,0.0,0.01,0.18,00s,,407.0499999999986,1.8000000000000007
